Date,Time,Open,High,Low,Close
2021-04-08,05:45:00,1.37643,1.3767,1.37609,1.37615
2021-04-08,06:00:00,1.37614,1.3766,1.37579,1.37652
2021-04-08,06:15:00,1.37651,1.37702,1.37638,1.3765
2021-04-08,06:30:00,1.37651,1.37651,1.37533,1.37631
2021-04-08,06:45:00,1.37629,1.37703,1.37599,1.37702
2021-04-08,07:00:00,1.37702,1.37822,1.3766,1.37772
2021-04-08,07:15:00,1.37775,1.37803,1.37627,1.37657
2021-04-08,07:30:00,1.37657,1.37682,1.37598,1.37672
2021-04-08,07:45:00,1.37671,1.37692,1.37563,1.37638
2021-04-08,08:00:00,1.37638,1.3765,1.37373,1.37387
2021-04-08,08:15:00,1.37387,1.37486,1.37347,1.37391
2021-04-08,08:30:00,1.37389,1.37463,1.37331,1.37382
2021-04-08,08:45:00,1.37381,1.37381,1.37185,1.3726
2021-04-08,09:00:00,1.37258,1.37426,1.37251,1.37422
2021-04-08,09:15:00,1.37420,1.37423,1.37319,1.37356
2021-04-08,09:30:00,1.37355,1.37469,1.3735,1.37405
2021-04-08,09:45:00,1.37404,1.37452,1.37379,1.37399
2021-04-08,10:00:00,1.37400,1.37511,1.37339,1.37499
2021-04-08,10:15:00,1.37494,1.37532,1.37425,1.37449
2021-04-08,10:30:00,1.37448,1.37468,1.37406,1.37445
2021-04-08,10:45:00,1.37446,1.37507,1.37391,1.37394
2021-04-08,11:00:00,1.37395,1.37422,1.37349,1.37405
2021-04-08,11:15:00,1.37401,1.37481,1.37355,1.37466
2021-04-08,11:30:00,1.37464,1.37592,1.37421,1.37578
2021-04-08,11:45:00,1.37580,1.37702,1.37562,1.37656
2021-04-08,12:00:00,1.37656,1.37684,1.37558,1.37603
2021-04-08,12:15:00,1.37603,1.37655,1.37558,1.37641
2021-04-08,12:30:00,1.37641,1.37715,1.37577,1.37626
2021-04-08,12:45:00,1.37634,1.37733,1.37567,1.37665
2021-04-08,13:00:00,1.37667,1.37698,1.3758,1.37591
2021-04-08,13:15:00,1.37594,1.37668,1.37569,1.37574
2021-04-08,13:30:00,1.37576,1.37579,1.37377,1.37527
2021-04-08,13:45:00,1.37527,1.37636,1.37438,1.3756
2021-04-08,14:00:00,1.37561,1.37653,1.37518,1.37584
2021-04-08,14:15:00,1.37584,1.37658,1.3753,1.37544
2021-04-08,14:30:00,1.37542,1.37595,1.37479,1.37548
2021-04-08,14:45:00,1.37551,1.37556,1.37224,1.3731
2021-04-08,15:00:00,1.37308,1.37429,1.37292,1.37413
2021-04-08,15:15:00,1.37413,1.37413,1.37307,1.3738
2021-04-08,15:30:00,1.37380,1.3743,1.37336,1.37422
2021-04-08,15:45:00,1.37420,1.37451,1.37368,1.37375
2021-04-08,16:00:00,1.37376,1.37477,1.37372,1.37471
2021-04-08,16:15:00,1.37470,1.37483,1.37426,1.37459
2021-04-08,16:30:00,1.37463,1.375,1.37431,1.37451
2021-04-08,16:45:00,1.37452,1.37467,1.37389,1.37398
2021-04-08,17:00:00,1.37397,1.37462,1.37392,1.37428
2021-04-08,17:15:00,1.37428,1.37434,1.37375,1.37407
2021-04-08,17:30:00,1.37413,1.37427,1.37398,1.37416
2021-04-08,17:45:00,1.37414,1.37416,1.37318,1.37329
2021-04-08,18:00:00,1.37328,1.37366,1.37276,1.37357
2021-04-08,18:15:00,1.37353,1.3743,1.37353,1.3743
2021-04-08,18:30:00,1.37429,1.37429,1.37359,1.3736
2021-04-08,18:45:00,1.37359,1.3738,1.37346,1.37362
2021-04-08,19:00:00,1.37363,1.37383,1.37339,1.37344
2021-04-08,19:15:00,1.37343,1.37395,1.3734,1.37378
2021-04-08,19:30:00,1.37379,1.3738,1.3733,1.3734
2021-04-08,19:45:00,1.37343,1.37352,1.37288,1.37293
2021-04-08,20:00:00,1.37293,1.37344,1.37281,1.37341
2021-04-08,20:15:00,1.37341,1.37344,1.37319,1.37331
2021-04-08,20:30:00,1.37332,1.37354,1.37318,1.3735
2021-04-08,20:45:00,1.37348,1.37369,1.37316,1.37325
2021-04-08,21:00:00,1.37319,1.37352,1.37293,1.37352
2021-04-08,21:15:00,1.37359,1.37361,1.37304,1.3732
2021-04-08,21:30:00,1.37321,1.37355,1.37316,1.37352
2021-04-08,21:45:00,1.37353,1.37356,1.37319,1.37325
2021-04-08,22:00:00,1.37326,1.3734,1.37297,1.37297
2021-04-08,22:15:00,1.37299,1.37307,1.37231,1.37233
2021-04-08,22:30:00,1.37231,1.3731,1.37217,1.37309
2021-04-08,22:45:00,1.37306,1.37356,1.37303,1.3733
2021-04-08,23:00:00,1.37333,1.37363,1.37309,1.37353
2021-04-08,23:15:00,1.37352,1.37373,1.37331,1.37339
2021-04-08,23:30:00,1.37337,1.37369,1.37334,1.37346
2021-04-08,23:45:00,1.37349,1.37352,1.37328,1.3733
2021-04-09,00:00:00,1.37333,1.37423,1.37325,1.37406
2021-04-09,00:15:00,1.37406,1.37424,1.37399,1.37411
2021-04-09,00:30:00,1.37412,1.37483,1.37408,1.37469
2021-04-09,00:45:00,1.37470,1.37497,1.37442,1.37479
2021-04-09,01:00:00,1.37480,1.37503,1.37461,1.3747
2021-04-09,01:15:00,1.37470,1.37481,1.37412,1.3744
2021-04-09,01:30:00,1.37438,1.37438,1.37341,1.37352
2021-04-09,01:45:00,1.37352,1.37443,1.37331,1.37441
2021-04-09,02:00:00,1.37439,1.37439,1.37348,1.37361
2021-04-09,02:15:00,1.37364,1.37382,1.37348,1.37361
2021-04-09,02:30:00,1.37362,1.37397,1.37348,1.37397
2021-04-09,02:45:00,1.37399,1.37401,1.37351,1.37351
2021-04-09,03:00:00,1.37353,1.37354,1.37288,1.37304
2021-04-09,03:15:00,1.37302,1.37368,1.37298,1.37368
2021-04-09,03:30:00,1.37371,1.37382,1.3735,1.37375
2021-04-09,03:45:00,1.37375,1.37378,1.37343,1.3737
2021-04-09,04:00:00,1.37371,1.37371,1.3732,1.37333
2021-04-09,04:15:00,1.37333,1.37343,1.37319,1.37342
2021-04-09,04:30:00,1.37343,1.37345,1.3732,1.3734
2021-04-09,04:45:00,1.37340,1.37358,1.37329,1.37331
2021-04-09,05:00:00,1.37329,1.37343,1.3726,1.37261
2021-04-09,05:15:00,1.37264,1.37296,1.37251,1.37251
2021-04-09,05:30:00,1.37248,1.37267,1.37152,1.37161
2021-04-09,05:45:00,1.37162,1.37162,1.37028,1.37042
2021-04-09,06:00:00,1.37042,1.37123,1.37026,1.37102
2021-04-09,06:15:00,1.37101,1.37113,1.36981,1.36982
2021-04-09,06:30:00,1.36980,1.36981,1.36696,1.36764
2021-04-09,06:45:00,1.36765,1.36867,1.36752,1.3679
2021-04-09,07:00:00,1.36785,1.36908,1.36767,1.36903
2021-04-09,07:15:00,1.36898,1.37002,1.36848,1.36973
2021-04-09,07:30:00,1.36972,1.36979,1.36879,1.36935
2021-04-09,07:45:00,1.36935,1.37045,1.3693,1.37029
2021-04-09,08:00:00,1.37029,1.37055,1.36904,1.36929
2021-04-09,08:15:00,1.36930,1.37072,1.36909,1.37051
2021-04-09,08:30:00,1.37050,1.37091,1.37011,1.37042
2021-04-09,08:45:00,1.37043,1.37194,1.37021,1.37123
2021-04-09,09:00:00,1.37119,1.37121,1.3706,1.3712
2021-04-09,09:15:00,1.37119,1.37145,1.37038,1.37094
2021-04-09,09:30:00,1.37092,1.3713,1.37076,1.3708
2021-04-09,09:45:00,1.37079,1.37124,1.36998,1.36998
2021-04-09,10:00:00,1.36998,1.37037,1.36957,1.37019
2021-04-09,10:15:00,1.37018,1.37063,1.3696,1.3706
2021-04-09,10:30:00,1.37061,1.37205,1.37051,1.37176
2021-04-09,10:45:00,1.37180,1.37255,1.37141,1.37148
2021-04-09,11:00:00,1.37147,1.37266,1.37094,1.37241
2021-04-09,11:15:00,1.37241,1.37279,1.3719,1.37201
2021-04-09,11:30:00,1.37204,1.37247,1.37178,1.37185
2021-04-09,11:45:00,1.37187,1.37258,1.37167,1.37199
2021-04-09,12:00:00,1.37198,1.37225,1.37158,1.37177
2021-04-09,12:15:00,1.37178,1.37188,1.3701,1.37071
2021-04-09,12:30:00,1.37078,1.37132,1.37025,1.37033
2021-04-09,12:45:00,1.37036,1.37185,1.36958,1.37171
2021-04-09,13:00:00,1.37170,1.3723,1.37127,1.37169
2021-04-09,13:15:00,1.37169,1.37344,1.37147,1.37318
2021-04-09,13:30:00,1.37322,1.37442,1.37309,1.37348
2021-04-09,13:45:00,1.37351,1.37378,1.37301,1.37307
2021-04-09,14:00:00,1.37313,1.37368,1.37285,1.37345
2021-04-09,14:15:00,1.37343,1.3743,1.3732,1.3732
2021-04-09,14:30:00,1.37320,1.37348,1.37267,1.37287
2021-04-09,14:45:00,1.37284,1.37421,1.37181,1.37292
2021-04-09,15:00:00,1.37290,1.37357,1.37264,1.37274
2021-04-09,15:15:00,1.37276,1.37318,1.37217,1.37234
2021-04-09,15:30:00,1.37233,1.3727,1.37215,1.37245
2021-04-09,15:45:00,1.37245,1.37319,1.37234,1.37309
2021-04-09,16:00:00,1.37308,1.37338,1.37257,1.37268
2021-04-09,16:15:00,1.37270,1.37299,1.3725,1.37297
2021-04-09,16:30:00,1.37299,1.3731,1.37254,1.3729
2021-04-09,16:45:00,1.37288,1.37293,1.37243,1.37261
2021-04-09,17:00:00,1.37258,1.37269,1.37237,1.37269
2021-04-09,17:15:00,1.37267,1.37323,1.37267,1.37285
2021-04-09,17:30:00,1.37286,1.3732,1.37277,1.37294
2021-04-09,17:45:00,1.37294,1.37303,1.37242,1.37243
2021-04-09,18:00:00,1.37243,1.37243,1.37191,1.37203
2021-04-09,18:15:00,1.37203,1.37204,1.37162,1.37164
2021-04-09,18:30:00,1.37162,1.37174,1.37125,1.37153
2021-04-09,18:45:00,1.37154,1.37193,1.37133,1.37147
2021-04-09,19:00:00,1.37146,1.3717,1.37128,1.37132
2021-04-09,19:15:00,1.37130,1.3715,1.37118,1.37138
2021-04-09,19:30:00,1.37139,1.37157,1.37132,1.37147
2021-04-09,19:45:00,1.37143,1.37161,1.37098,1.37098
2021-04-09,20:00:00,1.37098,1.37109,1.37068,1.37101
2021-04-09,20:15:00,1.37100,1.37103,1.37088,1.37103
2021-04-09,20:30:00,1.37106,1.37119,1.37028,1.37038
2021-04-09,20:45:00,1.37037,1.37058,1.36979,1.37054
2021-04-11,21:00:00,1.37025,1.37119,1.37025,1.37117
2021-04-11,21:15:00,1.37117,1.37117,1.37034,1.37058
2021-04-11,21:30:00,1.37058,1.37058,1.36982,1.37006
2021-04-11,21:45:00,1.37029,1.37048,1.36962,1.37007
2021-04-11,22:00:00,1.37007,1.37075,1.37002,1.37059
2021-04-11,22:15:00,1.37065,1.3707,1.37053,1.37066
2021-04-11,22:30:00,1.37068,1.37075,1.37042,1.37055
2021-04-11,22:45:00,1.37054,1.3709,1.37045,1.37063
2021-04-11,23:00:00,1.37070,1.37099,1.37056,1.3708
2021-04-11,23:15:00,1.37079,1.371,1.37071,1.3709
2021-04-11,23:30:00,1.37085,1.37118,1.37075,1.3711
2021-04-11,23:45:00,1.37108,1.37138,1.37068,1.37076
2021-04-12,00:00:00,1.37076,1.37111,1.37026,1.3706
2021-04-12,00:15:00,1.37060,1.3709,1.37053,1.37072
2021-04-12,00:30:00,1.37074,1.37129,1.37072,1.37122
2021-04-12,00:45:00,1.37124,1.37125,1.37054,1.37089
2021-04-12,01:00:00,1.37088,1.3709,1.37043,1.37046
2021-04-12,01:15:00,1.37048,1.37062,1.36991,1.36996
2021-04-12,01:30:00,1.36995,1.37018,1.36905,1.36982
2021-04-12,01:45:00,1.36986,1.36991,1.36878,1.36893
2021-04-12,02:00:00,1.36895,1.3691,1.36835,1.36857
2021-04-12,02:15:00,1.36857,1.36905,1.36805,1.36873
2021-04-12,02:30:00,1.36869,1.36889,1.36819,1.36829
2021-04-12,02:45:00,1.36829,1.36884,1.36819,1.36873
2021-04-12,03:00:00,1.36874,1.36874,1.36815,1.36816
2021-04-12,03:15:00,1.36817,1.3689,1.36817,1.36886
2021-04-12,03:30:00,1.36888,1.36891,1.3686,1.36881
2021-04-12,03:45:00,1.36881,1.36901,1.36867,1.36901
2021-04-12,04:00:00,1.36906,1.3692,1.36894,1.36904
2021-04-12,04:15:00,1.36901,1.36932,1.36864,1.36932
2021-04-12,04:30:00,1.36931,1.36939,1.36848,1.36848
2021-04-12,04:45:00,1.36846,1.36855,1.36813,1.36816
2021-04-12,05:00:00,1.36814,1.36814,1.36689,1.36717
2021-04-12,05:15:00,1.36715,1.36764,1.36709,1.36738
2021-04-12,05:30:00,1.36737,1.36809,1.36725,1.36808
2021-04-12,05:45:00,1.36807,1.3694,1.36807,1.36908
2021-04-12,06:00:00,1.36911,1.36941,1.36796,1.36911
2021-04-12,06:15:00,1.36911,1.37102,1.36874,1.37048
2021-04-12,06:30:00,1.37047,1.37097,1.37003,1.37075
2021-04-12,06:45:00,1.37075,1.37139,1.3704,1.37097
2021-04-12,07:00:00,1.37098,1.37246,1.37058,1.372
2021-04-12,07:15:00,1.37201,1.37281,1.37137,1.37177
2021-04-12,07:30:00,1.37179,1.37343,1.37169,1.37251
2021-04-12,07:45:00,1.37251,1.37361,1.37226,1.37278
2021-04-12,08:00:00,1.37278,1.37464,1.37278,1.37438
2021-04-12,08:15:00,1.37438,1.37471,1.3738,1.37385
2021-04-12,08:30:00,1.37386,1.37438,1.37385,1.37417
2021-04-12,08:45:00,1.37421,1.37468,1.37401,1.37405
2021-04-12,09:00:00,1.37406,1.37473,1.37405,1.3747
2021-04-12,09:15:00,1.37471,1.37536,1.37448,1.37504
2021-04-12,09:30:00,1.37504,1.37514,1.37398,1.37441
2021-04-12,09:45:00,1.37444,1.3745,1.37335,1.37359
2021-04-12,10:00:00,1.37360,1.37489,1.37342,1.37479
2021-04-12,10:15:00,1.37479,1.37499,1.3741,1.37495
2021-04-12,10:30:00,1.37495,1.37606,1.37488,1.37601
2021-04-12,10:45:00,1.37600,1.3764,1.3755,1.37599
2021-04-12,11:00:00,1.37599,1.37684,1.37593,1.37633
2021-04-12,11:15:00,1.37633,1.37664,1.37603,1.37616
2021-04-12,11:30:00,1.37616,1.37656,1.37592,1.37625
2021-04-12,11:45:00,1.37631,1.37665,1.37615,1.3762
2021-04-12,12:00:00,1.37623,1.37657,1.37577,1.37584
2021-04-12,12:15:00,1.37590,1.3762,1.37535,1.37546
2021-04-12,12:30:00,1.37548,1.37716,1.37526,1.37716
2021-04-12,12:45:00,1.37721,1.37766,1.37655,1.37664
2021-04-12,13:00:00,1.37664,1.37686,1.37533,1.37557
2021-04-12,13:15:00,1.37558,1.37598,1.37461,1.37487
2021-04-12,13:30:00,1.37487,1.37539,1.37453,1.37521
2021-04-12,13:45:00,1.37521,1.37528,1.37396,1.37476
2021-04-12,14:00:00,1.37475,1.3749,1.37437,1.37458
2021-04-12,14:15:00,1.37457,1.37495,1.37426,1.37448
2021-04-12,14:30:00,1.37455,1.37467,1.37315,1.37315
2021-04-12,14:45:00,1.37313,1.37449,1.37307,1.37435
2021-04-12,15:00:00,1.37436,1.3749,1.37386,1.37406
2021-04-12,15:15:00,1.37405,1.37485,1.3738,1.37457
2021-04-12,15:30:00,1.37456,1.37512,1.37454,1.37476
2021-04-12,15:45:00,1.37476,1.3748,1.37397,1.37401
2021-04-12,16:00:00,1.37402,1.37418,1.37377,1.37406
2021-04-12,16:15:00,1.37406,1.37469,1.37385,1.37464
2021-04-12,16:30:00,1.37462,1.37509,1.37446,1.37456
2021-04-12,16:45:00,1.37455,1.37473,1.3742,1.37428
2021-04-12,17:00:00,1.37427,1.3747,1.37397,1.37424
2021-04-12,17:15:00,1.37424,1.37469,1.37404,1.37469
2021-04-12,17:30:00,1.37467,1.37469,1.37414,1.37431
2021-04-12,17:45:00,1.37437,1.37456,1.37404,1.37411
2021-04-12,18:00:00,1.37412,1.3743,1.37394,1.37405
2021-04-12,18:15:00,1.37407,1.37415,1.37349,1.3737
2021-04-12,18:30:00,1.37372,1.37446,1.37359,1.37416
2021-04-12,18:45:00,1.37421,1.37455,1.37415,1.37444
2021-04-12,19:00:00,1.37444,1.37444,1.37367,1.37368
2021-04-12,19:15:00,1.37367,1.374,1.37339,1.37397
2021-04-12,19:30:00,1.37397,1.37429,1.37369,1.37427
2021-04-12,19:45:00,1.37427,1.37439,1.37374,1.37377
2021-04-12,20:00:00,1.37376,1.37421,1.37376,1.37417
2021-04-12,20:15:00,1.37419,1.37459,1.37406,1.37406
2021-04-12,20:30:00,1.37406,1.37436,1.37396,1.37435
2021-04-12,20:45:00,1.37436,1.37457,1.37387,1.37387
2021-04-12,21:00:00,1.37379,1.37451,1.37347,1.37367
2021-04-12,21:15:00,1.37369,1.37421,1.37351,1.37383
2021-04-12,21:30:00,1.37375,1.37434,1.37354,1.37378
2021-04-12,21:45:00,1.37380,1.3742,1.37376,1.37406
2021-04-12,22:00:00,1.37412,1.37468,1.37406,1.37424
2021-04-12,22:15:00,1.37426,1.37462,1.37422,1.37442
2021-04-12,22:30:00,1.37441,1.37462,1.37433,1.37457
2021-04-12,22:45:00,1.37457,1.37466,1.37439,1.3746
2021-04-12,23:00:00,1.37462,1.37478,1.37439,1.37462
2021-04-12,23:15:00,1.37460,1.37493,1.37459,1.37492
2021-04-12,23:30:00,1.37490,1.37558,1.37489,1.37535
2021-04-12,23:45:00,1.37537,1.37549,1.37527,1.37532
2021-04-13,00:00:00,1.37532,1.37533,1.37396,1.37428
2021-04-13,00:15:00,1.37428,1.37434,1.37367,1.37425
2021-04-13,00:30:00,1.37427,1.37457,1.37426,1.37446
2021-04-13,00:45:00,1.37446,1.37455,1.37397,1.37423
2021-04-13,01:00:00,1.37423,1.37423,1.37335,1.37386
2021-04-13,01:15:00,1.37388,1.37397,1.37294,1.37331
2021-04-13,01:30:00,1.37330,1.37369,1.37307,1.37326
2021-04-13,01:45:00,1.37328,1.37375,1.37298,1.37345
2021-04-13,02:00:00,1.37343,1.37397,1.37339,1.37385
2021-04-13,02:15:00,1.37383,1.37399,1.37362,1.37389
2021-04-13,02:30:00,1.37390,1.37398,1.37344,1.3736
2021-04-13,02:45:00,1.37360,1.37442,1.37355,1.37426
2021-04-13,03:00:00,1.37427,1.37432,1.37384,1.37413
2021-04-13,03:15:00,1.37413,1.37416,1.37359,1.37363
2021-04-13,03:30:00,1.37362,1.37368,1.37308,1.37331
2021-04-13,03:45:00,1.37332,1.37341,1.37306,1.3731
2021-04-13,04:00:00,1.37310,1.3735,1.37309,1.37344
2021-04-13,04:15:00,1.37342,1.3735,1.37308,1.37334
2021-04-13,04:30:00,1.37330,1.37331,1.37308,1.37309
2021-04-13,04:45:00,1.37308,1.37322,1.37255,1.37265
2021-04-13,05:00:00,1.37263,1.37296,1.37258,1.37289
2021-04-13,05:15:00,1.37290,1.37329,1.37287,1.37316
2021-04-13,05:30:00,1.37315,1.3736,1.373,1.37351
2021-04-13,05:45:00,1.37350,1.37432,1.37321,1.37412
2021-04-13,06:00:00,1.37412,1.3753,1.37339,1.37527
2021-04-13,06:15:00,1.37531,1.37537,1.37469,1.37478
2021-04-13,06:30:00,1.37479,1.37545,1.37467,1.37517
2021-04-13,06:45:00,1.37517,1.37547,1.37446,1.37461
2021-04-13,07:00:00,1.37462,1.37527,1.37393,1.37482
2021-04-13,07:15:00,1.37481,1.37644,1.3746,1.37629
2021-04-13,07:30:00,1.37629,1.37661,1.37553,1.37599
2021-04-13,07:45:00,1.37599,1.37631,1.37475,1.37498
2021-04-13,08:00:00,1.37498,1.37589,1.3746,1.37587
2021-04-13,08:15:00,1.37587,1.37614,1.37496,1.37508
2021-04-13,08:30:00,1.37499,1.3756,1.37486,1.37537
2021-04-13,08:45:00,1.37537,1.37556,1.37468,1.37547
2021-04-13,09:00:00,1.37547,1.37581,1.37489,1.37569
2021-04-13,09:15:00,1.37569,1.37637,1.37558,1.37583
2021-04-13,09:30:00,1.37582,1.37677,1.37582,1.37658
2021-04-13,09:45:00,1.37658,1.37688,1.37618,1.3763
2021-04-13,10:00:00,1.37629,1.37659,1.37516,1.37526
2021-04-13,10:15:00,1.37527,1.37548,1.37375,1.37378
2021-04-13,10:30:00,1.37378,1.37386,1.37303,1.37345
2021-04-13,10:45:00,1.37337,1.37423,1.37299,1.37328
2021-04-13,11:00:00,1.37327,1.37351,1.37188,1.37247
2021-04-13,11:15:00,1.37247,1.37261,1.37184,1.37211
2021-04-13,11:30:00,1.37212,1.37282,1.37199,1.3724
2021-04-13,11:45:00,1.37236,1.37255,1.37137,1.37238
2021-04-13,12:00:00,1.37236,1.37246,1.3716,1.37206
2021-04-13,12:15:00,1.37203,1.37246,1.37158,1.37207
2021-04-13,12:30:00,1.37208,1.3746,1.37133,1.37399
2021-04-13,12:45:00,1.37399,1.37458,1.37252,1.37297
2021-04-13,13:00:00,1.37297,1.37368,1.36941,1.37154
2021-04-13,13:15:00,1.37156,1.3727,1.3714,1.37263
2021-04-13,13:30:00,1.37264,1.37428,1.37249,1.37421
2021-04-13,13:45:00,1.37423,1.37533,1.37384,1.37511
2021-04-13,14:00:00,1.37512,1.37548,1.37355,1.37455
2021-04-13,14:15:00,1.37453,1.37454,1.37252,1.37359
2021-04-13,14:30:00,1.37366,1.37412,1.37245,1.37334
2021-04-13,14:45:00,1.37335,1.37392,1.37286,1.37294
2021-04-13,15:00:00,1.37293,1.37364,1.37265,1.37305
2021-04-13,15:15:00,1.37306,1.37409,1.37304,1.37376
2021-04-13,15:30:00,1.37379,1.37411,1.37353,1.37379
2021-04-13,15:45:00,1.37381,1.37415,1.37365,1.37412
2021-04-13,16:00:00,1.37413,1.37442,1.37386,1.37427
2021-04-13,16:15:00,1.37426,1.3744,1.37379,1.3741
2021-04-13,16:30:00,1.37411,1.37448,1.37398,1.37407
2021-04-13,16:45:00,1.37408,1.37416,1.37359,1.37371
2021-04-13,17:00:00,1.37371,1.3746,1.37369,1.37434
2021-04-13,17:15:00,1.37434,1.37486,1.37428,1.37474
2021-04-13,17:30:00,1.37479,1.3751,1.37436,1.3745
2021-04-13,17:45:00,1.37455,1.37469,1.37395,1.3744
2021-04-13,18:00:00,1.37441,1.37485,1.37424,1.37475
2021-04-13,18:15:00,1.37478,1.37504,1.37458,1.37484
2021-04-13,18:30:00,1.37480,1.375,1.37441,1.37453
2021-04-13,18:45:00,1.37455,1.37516,1.37432,1.37512
2021-04-13,19:00:00,1.37513,1.37516,1.37476,1.37486
2021-04-13,19:15:00,1.37486,1.37517,1.37475,1.37506
2021-04-13,19:30:00,1.37507,1.37563,1.37507,1.37557
2021-04-13,19:45:00,1.37557,1.37575,1.37533,1.37572
2021-04-13,20:00:00,1.37571,1.37571,1.37523,1.37545
2021-04-13,20:15:00,1.37546,1.37555,1.37536,1.37546
2021-04-13,20:30:00,1.37547,1.37547,1.37515,1.37523
2021-04-13,20:45:00,1.37521,1.37531,1.375,1.37507
2021-04-13,21:00:00,1.37500,1.375,1.37485,1.37495
2021-04-13,21:15:00,1.37495,1.37517,1.37484,1.37517
2021-04-13,21:30:00,1.37516,1.3752,1.37502,1.37513
2021-04-13,21:45:00,1.37514,1.37516,1.37494,1.37501
2021-04-13,22:00:00,1.37515,1.37526,1.37503,1.37515
2021-04-13,22:15:00,1.37521,1.37521,1.37501,1.37509
2021-04-13,22:30:00,1.37509,1.37534,1.37509,1.37522
2021-04-13,22:45:00,1.37527,1.37537,1.37514,1.37524
2021-04-13,23:00:00,1.37525,1.37564,1.37524,1.37548
2021-04-13,23:15:00,1.37548,1.37549,1.37523,1.37537
2021-04-13,23:30:00,1.37537,1.37551,1.37524,1.37537
2021-04-13,23:45:00,1.37538,1.37625,1.37536,1.37586
2021-04-14,00:00:00,1.37587,1.37622,1.37575,1.37595
2021-04-14,00:15:00,1.37594,1.37619,1.37567,1.37575
2021-04-14,00:30:00,1.37576,1.37591,1.37557,1.3758
2021-04-14,00:45:00,1.37580,1.37623,1.37511,1.37514
2021-04-14,01:00:00,1.37515,1.3759,1.37501,1.37589
2021-04-14,01:15:00,1.37589,1.3763,1.37575,1.37575
2021-04-14,01:30:00,1.37575,1.37618,1.37493,1.37614
2021-04-14,01:45:00,1.37614,1.37657,1.37563,1.37565
2021-04-14,02:00:00,1.37569,1.37583,1.37517,1.37541
2021-04-14,02:15:00,1.37545,1.37639,1.37534,1.37611
2021-04-14,02:30:00,1.37613,1.37729,1.37607,1.37649
2021-04-14,02:45:00,1.37651,1.37727,1.37639,1.3765
2021-04-14,03:00:00,1.37648,1.37669,1.37619,1.37669
2021-04-14,03:15:00,1.37668,1.3772,1.37655,1.37657
2021-04-14,03:30:00,1.37662,1.37698,1.37662,1.37677
2021-04-14,03:45:00,1.37678,1.37679,1.37647,1.37677
2021-04-14,04:00:00,1.37677,1.3771,1.37675,1.3771
2021-04-14,04:15:00,1.37710,1.37741,1.37696,1.37726
2021-04-14,04:30:00,1.37726,1.37745,1.37684,1.37738
2021-04-14,04:45:00,1.37736,1.37789,1.37689,1.37691
2021-04-14,05:00:00,1.37691,1.37782,1.37652,1.37745
2021-04-14,05:15:00,1.37745,1.37808,1.37726,1.37806
2021-04-14,05:30:00,1.37807,1.37814,1.37705,1.37706
2021-04-14,05:45:00,1.37707,1.3777,1.377,1.37757
2021-04-14,06:00:00,1.37760,1.37834,1.37753,1.37804
2021-04-14,06:15:00,1.37805,1.37915,1.37802,1.37847
2021-04-14,06:30:00,1.37846,1.37952,1.37842,1.37922
2021-04-14,06:45:00,1.37919,1.37993,1.379,1.3799
2021-04-14,07:00:00,1.37990,1.37993,1.37885,1.37959
2021-04-14,07:15:00,1.37959,1.37993,1.37936,1.37976
2021-04-14,07:30:00,1.37974,1.37994,1.37877,1.37924
2021-04-14,07:45:00,1.37923,1.37943,1.37794,1.37832
2021-04-14,08:00:00,1.37832,1.37958,1.37809,1.37921
2021-04-14,08:15:00,1.37921,1.38004,1.37916,1.37969
2021-04-14,08:30:00,1.37971,1.38085,1.37968,1.38034
2021-04-14,08:45:00,1.38035,1.38037,1.37932,1.37949
2021-04-14,09:00:00,1.37948,1.37966,1.37883,1.37917
2021-04-14,09:15:00,1.37917,1.3792,1.37798,1.37845
2021-04-14,09:30:00,1.37843,1.37857,1.37688,1.37693
2021-04-14,09:45:00,1.37693,1.37746,1.37647,1.37696
2021-04-14,10:00:00,1.37695,1.37759,1.37663,1.37742
2021-04-14,10:15:00,1.37738,1.37777,1.37621,1.37663
2021-04-14,10:30:00,1.37663,1.37667,1.37562,1.37591
2021-04-14,10:45:00,1.37592,1.37616,1.3756,1.37586
2021-04-14,11:00:00,1.37590,1.37636,1.37555,1.37632
2021-04-14,11:15:00,1.37629,1.37681,1.376,1.3761
2021-04-14,11:30:00,1.37610,1.37644,1.37552,1.37632
2021-04-14,11:45:00,1.37630,1.37648,1.37542,1.37543
2021-04-14,12:00:00,1.37542,1.37648,1.37505,1.37641
2021-04-14,12:15:00,1.37642,1.37642,1.37546,1.37619
2021-04-14,12:30:00,1.37617,1.37656,1.37611,1.3764
2021-04-14,12:45:00,1.37639,1.37641,1.37527,1.37537
2021-04-14,13:00:00,1.37539,1.3762,1.37532,1.37612
2021-04-14,13:15:00,1.37612,1.3776,1.37556,1.37759
2021-04-14,13:30:00,1.37761,1.37971,1.37727,1.37908
2021-04-14,13:45:00,1.37910,1.37911,1.37758,1.37787
2021-04-14,14:00:00,1.37788,1.37815,1.37745,1.37773
2021-04-14,14:15:00,1.37774,1.37799,1.3772,1.37739
2021-04-14,14:30:00,1.37742,1.3792,1.37742,1.37898
2021-04-14,14:45:00,1.37899,1.37954,1.37747,1.37789
2021-04-14,15:00:00,1.37787,1.37911,1.37776,1.37908
2021-04-14,15:15:00,1.37909,1.37937,1.37875,1.37936
2021-04-14,15:30:00,1.37936,1.37989,1.37928,1.37967
