Date,Time,Open,High,Low,Close,Volume,
2019-08-23 ,"09:30:00	",1.22131,1.22218,1.22026,1.22090,"	5683",
2019-08-23 ,"10:00:00	",1.22093,1.22184,1.22031,1.22161,"	5018",
2019-08-23 ,"10:30:00	",1.22161,1.22255,1.22083,1.22181,"	4463",
2019-08-23 ,"11:00:00	",1.2218,1.22186,1.22097,1.22113,"	3480",
2019-08-23 ,"11:30:00	",1.22114,1.22277,1.22100,1.22267,"	4341",
2019-08-23 ,"12:00:00	",1.22265,1.22417,1.22216,1.22289,"	14496",
2019-08-23 ,"12:30:00	",1.22289,1.22345,1.22265,1.22278,"	7087",
2019-08-23 ,"13:00:00	",1.22278,1.22469,1.22261,1.22458,"	7679",
2019-08-23 ,"13:30:00	",1.22457,1.22488,1.22277,1.22288,"	5994",
2019-08-23 ,"14:00:00	",1.22288,1.22421,1.22136,1.22329,"	10489",
2019-08-23 ,"14:30:00	",1.22331,1.22774,1.22309,1.22753,"	12104",
2019-08-23 ,"15:00:00	",1.22755,1.22792,1.22403,1.22715,"	14969",
2019-08-23 ,"15:30:00	",1.22716,1.22763,1.22506,1.22596,"	8976",
2019-08-23 ,"16:00:00	",1.22596,1.22596,1.22457,1.22482,"	6287",
2019-08-23 ,"16:30:00	",1.22483,1.22696,1.22464,1.22677,"	4829",
2019-08-23 ,"17:00:00	",1.22676,1.22793,1.22674,1.22715,"	5230",
2019-08-23 ,"17:30:00	",1.22715,1.22769,1.22690,1.22696,"	3721",
2019-08-23 ,"18:00:00	",1.22696,1.22761,1.22689,1.22717,"	2306",
2019-08-23 ,"18:30:00	",1.22717,1.22874,1.22717,1.22868,"	4189",
2019-08-23 ,"19:00:00	",1.22868,1.22897,1.22837,1.22896,"	4915",
2019-08-23 ,"19:30:00	",1.22896,1.22931,1.22824,1.22824,"	3376",
2019-08-23 ,"20:00:00	",1.22824,1.22824,1.22735,1.22752,"	1258",
2019-08-23 ,"20:30:00	",1.22752,1.22935,1.22741,1.22824,"	1732",
2019-08-25 ,"21:00:00	",1.22649,1.22698,1.22637,1.22670,"	139",
2019-08-25 ,"21:30:00	",1.22665,1.22728,1.22662,1.22728,"	733",
2019-08-25 ,"22:00:00	",1.22728,1.22856,1.22652,1.22682,"	4527",
2019-08-25 ,"22:30:00	",1.22681,1.22754,1.22647,1.22697,"	2652",
2019-08-25 ,"23:00:00	",1.22695,1.22759,1.22611,1.22672,"	3741",
2019-08-25 ,"23:30:00	",1.22673,1.22701,1.22593,1.22602,"	3425",
2019-08-26 ,"00:00:00	",1.22605,1.22700,1.22593,1.22684,"	4347",
2019-08-26 ,"00:30:00	",1.22684,1.22693,1.22630,1.22669,"	6155",
2019-08-26 ,"01:00:00	",1.22669,1.22711,1.22593,1.22687,"	5667",
2019-08-26 ,"01:30:00	",1.22686,1.22728,1.22665,1.22676,"	3217",
2019-08-26 ,"02:00:00	",1.22677,1.22691,1.22611,1.22669,"	3169",
2019-08-26 ,"02:30:00	",1.22668,1.22740,1.22637,1.22659,"	4389",
2019-08-26 ,"03:00:00	",1.2266,1.22824,1.22648,1.22744,"	5254",
2019-08-26 ,"03:30:00	",1.22743,1.22780,1.22699,1.22716,"	4022",
2019-08-26 ,"04:00:00	",1.22715,1.22754,1.22634,1.22670,"	4645",
2019-08-26 ,"04:30:00	",1.2267,1.22705,1.22656,1.22659,"	3027",
2019-08-26 ,"05:00:00	",1.22662,1.22697,1.22634,1.22697,"	5065",
2019-08-26 ,"05:30:00	",1.22696,1.22718,1.22647,1.22648,"	7149",
2019-08-26 ,"06:00:00	",1.22646,1.22846,1.22641,1.22776,"	4876",
2019-08-26 ,"06:30:00	",1.22775,1.22829,1.22646,1.22703,"	5712",
2019-08-26 ,"07:00:00	",1.22704,1.22798,1.22594,1.22632,"	12839",
2019-08-26 ,"07:30:00	",1.22635,1.22660,1.22499,1.22505,"	8745",
2019-08-26 ,"08:00:00	",1.22506,1.22589,1.22390,1.22402,"	6548",
2019-08-26 ,"08:30:00	",1.22399,1.22420,1.22338,1.22410,"	5547",
2019-08-26 ,"09:00:00	",1.22409,1.22440,1.22360,1.22376,"	5650",
2019-08-26 ,"09:30:00	",1.22376,1.22408,1.22325,1.22389,"	7690",
2019-08-26 ,"10:00:00	",1.22389,1.22418,1.22336,1.22417,"	6645",
2019-08-26 ,"10:30:00	",1.22418,1.22446,1.22387,1.22413,"	6708",
2019-08-26 ,"11:00:00	",1.22413,1.22421,1.22346,1.22382,"	6785",
2019-08-26 ,"11:30:00	",1.22382,1.22437,1.22328,1.22402,"	4149",
2019-08-26 ,"12:00:00	",1.22402,1.22433,1.22309,1.22361,"	6952",
2019-08-26 ,"12:30:00	",1.22361,1.22365,1.22284,1.22330,"	7051",
2019-08-26 ,"13:00:00	",1.22331,1.22441,1.22285,1.22364,"	6296",
2019-08-26 ,"13:30:00	",1.22363,1.22363,1.22245,1.22258,"	10753",
2019-08-26 ,"14:00:00	",1.22258,1.22270,1.22118,1.22125,"	8871",
2019-08-26 ,"14:30:00	",1.22125,1.22296,1.22075,1.22219,"	7171",
2019-08-26 ,"15:00:00	",1.2222,1.22385,1.22209,1.22327,"	7530",
2019-08-26 ,"15:30:00	",1.22325,1.22327,1.22248,1.22306,"	4224",
2019-08-26 ,"16:00:00	",1.22306,1.22329,1.22255,1.22316,"	2869",
2019-08-26 ,"16:30:00	",1.22318,1.22343,1.22246,1.22307,"	2748",
2019-08-26 ,"17:00:00	",1.22307,1.22307,1.22174,1.22189,"	3377",
2019-08-26 ,"17:30:00	",1.22189,1.22249,1.22188,1.22249,"	1651",
2019-08-26 ,"18:00:00	",1.22248,1.22282,1.22227,1.22240,"	2841",
2019-08-26 ,"18:30:00	",1.22239,1.22242,1.22144,1.22176,"	3088",
2019-08-26 ,"19:00:00	",1.22177,1.22215,1.22175,1.22208,"	2293",
2019-08-26 ,"19:30:00	",1.22208,1.22216,1.22170,1.22198,"	2016",
2019-08-26 ,"20:00:00	",1.22198,1.22198,1.22163,1.22168,"	685",
2019-08-26 ,"20:30:00	",1.22167,1.22184,1.22148,1.22163,"	918",
2019-08-26 ,"21:00:00	",1.22157,1.22250,1.22102,1.22178,"	547",
2019-08-26 ,"21:30:00	",1.22179,1.22232,1.22178,1.22195,"	719",
2019-08-26 ,"22:00:00	",1.22195,1.22226,1.22178,1.22213,"	369",
2019-08-26 ,"22:30:00	",1.22215,1.22229,1.22192,1.22221,"	323",
2019-08-26 ,"23:00:00	",1.22219,1.22220,1.22175,1.22212,"	929",
2019-08-26 ,"23:30:00	",1.22211,1.22234,1.22193,1.22214,"	1343",
2019-08-27 ,"00:00:00	",1.22213,1.22225,1.22156,1.22171,"	2559",
2019-08-27 ,"00:30:00	",1.22172,1.22200,1.22120,1.22138,"	3271",
2019-08-27 ,"01:00:00	",1.22138,1.22197,1.22123,1.22158,"	3135",
2019-08-27 ,"01:30:00	",1.22158,1.22168,1.22138,1.22158,"	2856",
2019-08-27 ,"02:00:00	",1.22159,1.22174,1.22136,1.22164,"	2090",
2019-08-27 ,"02:30:00	",1.22164,1.22176,1.22134,1.22149,"	1964",
2019-08-27 ,"03:00:00	",1.22149,1.22153,1.22094,1.22094,"	1198",
2019-08-27 ,"03:30:00	",1.22094,1.22118,1.22088,1.22103,"	2331",
2019-08-27 ,"04:00:00	",1.22104,1.22166,1.22085,1.22166,"	1762",
2019-08-27 ,"04:30:00	",1.22166,1.22185,1.22153,1.22168,"	1434",
2019-08-27 ,"05:00:00	",1.22168,1.22205,1.22168,1.22184,"	1007",
2019-08-27 ,"05:30:00	",1.22184,1.22252,1.22178,1.22182,"	1996",
2019-08-27 ,"06:00:00	",1.22183,1.22222,1.22150,1.22192,"	4294",
2019-08-27 ,"06:30:00	",1.22193,1.22301,1.22150,1.22153,"	5645",
2019-08-27 ,"07:00:00	",1.22153,1.22414,1.22126,1.22369,"	8069",
2019-08-27 ,"07:30:00	",1.2237,1.22524,1.22370,1.22499,"	5746",
2019-08-27 ,"08:00:00	",1.22499,1.22524,1.22401,1.22455,"	6753",
2019-08-27 ,"08:30:00	",1.22455,1.22559,1.22420,1.22544,"	4454",
2019-08-27 ,"09:00:00	",1.22543,1.22586,1.22452,1.22461,"	6483",
2019-08-27 ,"09:30:00	",1.2246,1.22679,1.22448,1.22672,"	7127",
2019-08-27 ,"10:00:00	",1.22668,1.22706,1.22589,1.22638,"	5219",
2019-08-27 ,"10:30:00	",1.2264,1.22689,1.22511,1.22548,"	4495",
2019-08-27 ,"11:00:00	",1.22549,1.22684,1.22516,1.22683,"	4619",
2019-08-27 ,"11:30:00	",1.22684,1.22762,1.22611,1.22693,"	5072",
2019-08-27 ,"12:00:00	",1.22693,1.22882,1.22650,1.22800,"	8084",
2019-08-27 ,"12:30:00	",1.22802,1.22830,1.22709,1.22770,"	6230",
2019-08-27 ,"13:00:00	",1.2277,1.23097,1.22711,1.22930,"	10422",
